-5.31006 -3.60107 -3.76608 0.0383072
-23.6816 0.183105 -15.3397 -2.30083
12.9395 -3.2959 -0.124498 -1.41497
4.76074 -0.976562 -9.02375 1.84114
14.8315 -3.23486 -6.72531 -3.77326
-4.15039 -6.40869 -11.0085 -1.22104
-19.2871 -12.7563 -4.6639 0.244209
-11.6577 -7.08008 -8.42998 0.237026
8.8501 -6.7749 -7.22091 1.22583
13.5498 -3.66211 -15.9909 -2.58334
-15.7471 -2.0752 -15.9909 -2.58334
-12.6953 -0.610352 -14.0731 -2.1069
14.1602 -0.549316 -6.14113 5.60243
-5.49316 -2.68555 -2.22182 -2.48758
7.62939 -2.68555 -12.6462 0.143652
-6.10352 -18.3105 -14.3508 2.15239
-15.625 -33.9355 -7.69018 2.26491
7.14111 -35.5835 -9.56723 1.42934
1.83105 -32.8369 -4.62081 3.50272
13.4277 -30.1514 -12.3038 -10.0533
0.976562 -33.1421 -14.5879 -7.75961
6.28662 -39.0015 -5.46596 3.11007
-6.16455 -36.2549 -7.58722 -5.70299
7.50732 -40.7104 -10.3597 0.205901
1.58691 -35.1562 -11.406 -4.40054
5.37109 -36.2549 -8.53054 -4.09887
2.0752 -40.3442 -2.45406 -0.612916
1.40381 -37.5366 -2.45406 -0.612916
9.39941 -42.5415 -8.54012 -3.91452
0 -47.7295 -10.3477 -2.71263
11.2915 -45.7764 -10.6614 -4.68066
7.93457 -47.7295 -13.9989 -0.0574608
13.7939 -7.14111 -3.43568 -3.07415
7.38525 -6.5918 -8.43477 -1.01514
3.23486 -7.14111 -1.94888 2.95923
7.08008 0 -13.7355 -4.63517
-15.3809 -4.88281 -13.3573 -0.457293
-12.0239 -15.4419 -8.31746 -2.16196
-8.23975 -13.7939 -11.6669 1.00556
8.23975 -5.18799 -8.23127 2.34392
15.0146 -1.09863 -4.81953 0.371101
-20.0806 -2.01416 -14.1521 -1.06303
-1.70898 -3.05176 -7.87453 2.07577
16.0522 -4.82178 -10.2735 -1.2785
16.0522 -4.82178 -10.2735 -1.2785
15.0146 -24.4751 -3.86903 6.32309
-7.99561 -10.437 -15.2271 -2.32716
-12.207 -6.65283 -10.8793 -1.66636
0.12207 -7.99561 -6.9384 4.03184
16.4795 -6.71387 -0.646434 2.20267
25.6958 -2.50244 -6.80672 -1.34794
-12.2681 -9.46045 -11.7699 -4.86981
26.4893 -0.610352 -11.7029 -4.06535
2.01416 -3.84521 -21.0594 3.93367
24.9023 -0.671387 -8.61434 2.32238
-8.91113 -4.08936 -9.00699 -1.32639
-18.4937 -2.56348 -18.6867 -2.75333
-0.854492 -0.244141 -12.1649 0.160412
0.793457 -2.92969 -5.71496 0.869095
-13.1226 -4.21143 -10.0748 -4.27126
-9.64355 -5.37109 -13.125 3.05979
-10.0708 -7.50732 -6.71334 4.38378
30.0293 -2.68555 4.2114 -0.56982
-26.7334 -4.88281 -18.0714 -3.50272
-9.58252 -5.43213 -12.9814 0.593762
3.2959 -2.99072 -6.61997 4.06535
-13.7329 -1.58691 -15.1074 -3.57694
-1.77002 -1.83105 -11.3389 -4.52025
-0.0610352 -2.19727 -12.3948 3.29921
-17.0288 -1.46484 -16.4721 -2.17872
-15.8081 32.0435 -8.20972 -2.3942
-13.9771 54.8096 -16.6421 -6.11958
-21.1182 19.104 -9.84975 -2.86107
-9.76562 -1.70898 -4.65433 -1.36709
11.8408 2.74658 -6.86178 -4.01986
8.60596 3.66211 -9.83059 -1.79326
13.2446 -2.56348 -1.86748 3.304
6.16455 -21.5454 -14.4993 6.28239
6.71387 -15.8691 -4.02705 -1.79326
2.50244 -4.21143 -7.08923 -7.09881
5.37109 -25.5737 -5.91128 0.593762
8.42285 -33.7524 -12.0261 -1.71425
4.69971 -34.3628 -17.8943 0.636858
1.40381 -35.4004 -6.12676 -1.55623
-9.27734 -26.1841 -11.9926 4.79798
-3.35693 -30.9448 -12.2918 -3.4692
2.86865 -26.8555 -11.5496 2.90656
-3.54004 -36.0718 -7.36456 3.03824
-8.91113 -36.0718 -9.63666 -0.474052
0.305176 -36.9873 -7.9703 2.53307
0.793457 -11.4136 -10.8721 0.181959
3.66211 -8.17871 -9.84735 -0.876278
-6.16455 -3.96729 -13.9007 -2.74854
13.0005 -2.0752 -1.05105 -3.22499
-0.915527 -25.2075 -9.88566 -4.2521
-12.8174 -31.6772 -10.8242 -2.23379
-12.146 -16.1133 -10.6901 -5.34625
2.74658 -8.17871 -8.28154 0.356736
19.7144 -6.65283 -7.90326 -0.818817
-6.46973 -5.18799 -4.69264 3.20105
23.0713 -7.38525 -5.24091 3.07415
-2.19727 -32.1655 -10.4938 1.62087
7.62939 -41.5649 -6.04057 1.42455
3.23486 -25.8179 -5.23133 -0.591368
-2.31934 -27.832 -12.6629 -10.2951
-2.31934 -27.832 -12.0333 0.366313
1.58691 -44.2505 -9.01178 -0.560243
3.2959 -50.1099 -0.433351 3.73017
-0.305176 -48.584 -8.31746 1.55863
3.2959 -52.7954 -13.7236 0.160412
2.2583 -46.6919 -8.97347 -4.54419
4.08936 -33.4473 -2.82037 -6.72771
13.6108 -4.27246 -9.97424 -6.99107
7.32422 -23.4375 -13.0891 -7.01262
9.15527 -27.832 -14.6908 -0.234632
0.732422 -31.0059 -7.05092 3.66313
0.0610352 -11.5967 -8.51857 -3.85227
-16.1743 -13.0615 -12.6007 4.09648
13.3057 -38.269 -6.89291 -3.04064
-2.56348 -21.5454 -7.66145 -3.66073
14.0991 -4.27246 -6.60321 2.3128
-8.48389 -32.1655 -14.5232 0.737414
10.0708 -44.3115 -4.60405 -2.62165
19.165 -43.2739 -9.35893 3.50511
42.5415 -16.2354 -0.624887 -2.41814
-21.8506 -4.21143 -5.11162 0.835576
4.69971 5.12695 -19.5032 -4.24013
15.7471 2.44141 -10.8601 -1.82917
22.7051 2.44141 -10.2161 -1.75016
-12.3291 -7.08008 -9.67497 0.720655
14.2822 -6.28662 -10.4076 -1.72383
8.36182 -0.793457 -11.4994 -2.78685
4.69971 1.34277 -8.80348 1.03908
-9.82666 -6.95801 -8.80348 1.03908
-4.08936 0 -9.50977 -0.320823
1.70898 -2.50244 -9.56244 -1.78607
-11.1084 -2.80762 -14.1904 -0.751779
-2.2583 -8.91113 -8.15226 -1.93212
12.6953 -1.34277 -2.48518 3.37822
-3.23486 -4.02832 -4.77164 5.50188
1.52588 -4.63867 -5.77003 -0.11971
4.21143 -1.95312 -8.14986 -0.814029
-26.123 -6.10352 -11.0061 -2.98078
2.38037 -5.18799 -1.43173 0.814029
-15.2588 -4.3335 -13.4937 3.94086
3.54004 0.0610352 -15.0859 0.981623
16.7236 -7.14111 -14.7315 0.888249
19.165 -4.08936 -6.46674 -1.88424
47.6074 0.488281 -6.66785 1.18752
-37.2925 -0.427246 -14.5137 -1.50116
-15.1367 -1.64795 -19.8551 -0.440533
40.1001 18.2495 -7.96311 1.21386
0.854492 20.752 -8.55448 -0.596156
-22.522 23.9258 -8.8346 -2.63602
-39.1846 20.5078 -15.2606 -4.42927
19.7754 22.3389 -4.88417 -1.57538
28.6865 24.0479 -9.13627 0.804452
-4.02832 11.0474 5.76045 7.20415
-42.4805 11.2915 -16.9557 -1.31202
8.17871 7.93457 -22.7832 -4.42209
-28.7476 2.50244 -14.5759 2.3104
20.1416 1.2207 -8.14029 -0.0694318
23.3154 -5.00488 -8.87531 -0.861913
5.18799 -3.2959 -11.8202 2.02549
37.2314 2.2583 -7.09402 0.550666
11.3525 7.14111 -13.4339 -1.65918
-11.2915 2.44141 -15.9597 -2.29125
3.90625 1.2207 -12.4235 -3.02627
29.2969 3.11279 -3.74214 1.51314
10.3149 -1.40381 -8.07325 4.15873
-5.92041 -1.40381 -6.41646 -1.70228
-14.5264 1.40381 -17.0228 0.816423
6.04248 12.7563 -6.0717 6.16507
4.82178 17.334 -6.0717 6.16507
11.1084 17.7612 -6.73728 3.52187
23.7427 22.2778 -6.1531 1.14203
-13.6719 19.4702 -9.89045 -2.07338
20.5688 17.5171 -1.54426 -5.30316
-23.1323 17.0288 -7.27598 1.39582
6.40869 22.8271 -11.1235 1.81241
-22.1558 17.0898 -10.6877 -2.33195
17.0288 22.1558 -7.57047 1.42216
-16.7847 4.57764 -16.2806 -1.49159
-31.6162 -8.23975 -10.5058 0.25618
0.12207 -44.0674 -12.3589 3.96001
13.0005 -52.002 -12.2009 -0.258574
6.40869 -50.1709 -8.53054 -0.0670376
15.686 -52.4292 -13.3692 -5.08289
4.76074 -49.8047 -16.3165 -0.011971
-7.87354 -47.6074 -5.18345 -3.79242
16.1133 -51.2695 -5.31273 -4.64475
-3.23486 -51.6357 -11.0085 2.59292
8.23975 -54.9316 -11.2001 0.19393
7.69043 -49.7437 -10.4052 -3.15316
-11.1084 -43.335 -12.809 3.46202
13.0005 -5.00488 -11.1259 3.37582
18.0054 -4.39453 -14.6046 0.830788
-4.21143 -2.62451 -18.2151 -1.06063
-2.2583 -7.87354 -2.69348 -0.914585
-2.86865 -23.9258 -9.50259 2.5187
-3.41797 -47.5464 -12.4858 -2.59771
1.09863 -46.875 -6.42604 -0.679953
21.5454 -34.0576 2.11408 -4.47476
0.793457 -3.78418 -10.1059 -0.486023
-10.6812 -9.0332 -13.1418 -3.38301
-10.6812 -9.0332 -13.1418 -3.38301
-1.83105 -26.1841 -11.2073 -5.24091
-1.15967 -47.7905 -22.6252 0.0790087
-1.70898 -47.1191 -9.51935 -3.5937
-13.3057 -39.5508 -7.06289 0.574608
-13.3057 -39.5508 -7.06289 0.574608
0 11.5356 -6.27999 -0.849942
5.31006 14.7705 -5.19781 0.0957681
6.89697 62.3169 -7.83143 -3.93846
-31.25 33.3252 -16.7331 -0.466869
3.17383 -1.52588 -6.58405 -4.00071
19.4702 2.01416 -3.78523 0.110133
8.78906 3.66211 -10.7691 1.6927
-6.95801 2.13623 -13.5727 -3.95522
-5.5542 -41.5039 -8.16662 -0.773327
6.65283 -10.8032 -7.50822 -0.665588
0 -9.15527 -6.50265 -2.07577
8.42285 -7.01904 -10.1778 3.78284
27.9541 0.854492 -6.98149 -1.87945
7.14111 -1.40381 -16.2518 -0.952892
7.93457 -2.74658 -12.797 -5.09247
8.78906 -1.95312 -17.1042 -1.79805
-6.5918 -6.46973 -17.1042 -1.79805
4.27246 -4.45557 -7.34062 -0.715866
-0.549316 -37.4146 -11.789 -3.86424
-1.89209 -41.9922 -8.06367 0.258574
14.7705 -25.3906 -7.02219 1.60412
7.62939 -19.165 -9.50977 1.35991
-7.87354 -15.7471 -14.5496 0.885855
4.94385 -16.0522 -6.79474 -1.65918
-8.91113 -20.1416 -10.9535 7.89608
-9.46045 -24.1089 -11.3772 5.37259
-11.2915 -22.3389 -12.9191 2.35589
-6.53076 -35.4004 -5.14275 -10.6063
3.35693 -56.3965 -9.21289 -1.82438
24.292 -59.9365 -6.32069 -8.03494
-6.28662 -59.9365 -14.5496 -4.90093
-15.5029 -66.1011 -13.3237 -0.316035
6.53076 -65.3687 -6.5649 -2.99993
-9.64355 -65.4907 -10.343 -2.00395
0 -66.4673 -17.085 -2.25294
8.36182 -63.5986 -10.5536 -6.72531
-0.915527 -47.6074 -9.88326 -0.270545
-14.0381 -46.3867 -17.5399 -6.26084
3.41797 -41.8091 -5.41329 1.49159
-1.09863 -15.625 -8.49702 4.10127
3.84521 -17.0898 -15.3971 5.24809
-3.17383 29.3579 -10.0413 2.33913
-6.89697 55.9082 -8.99741 0.0790087
3.96729 6.46973 -10.3238 -1.74298
0.610352 0.915527 -4.20422 -1.09176
1.83105 5.12695 -10.1155 -1.36948
-11.8408 4.69971 -16.2399 -1.06303
6.04248 6.83594 -5.3271 1.66397
-12.146 6.5918 -10.3789 0.363919
4.88281 5.92041 -8.9208 -7.42681
10.376 -6.95801 -14.2982 0.11971
9.82666 -26.6113 -7.74285 0.225055
7.56836 -10.0708 -10.5943 -0.253785
2.92969 -7.44629 -15.931 -0.933739
1.28174 -0.793457 -1.95606 2.09014
-7.01904 -3.72314 -11.1282 -0.572214
-5.00488 -8.48389 -15.1744 -0.00718261
-0.549316 -2.01416 -5.36062 -5.81791
-0.732422 -5.92041 -4.18985 6.55532
-7.38525 -2.38037 -11.8465 -0.430956
5.06592 -2.0752 -11.4347 -3.85945
2.62451 -1.34277 0.706289 0.416591
1.64795 -5.37109 -10.398 -10.0413
-3.41797 -3.54004 -11.7819 1.07021
-2.13623 -10.2539 -12.4283 -2.45645
8.36182 -7.8125 -5.78439 -9.13867
9.21631 -8.8501 -8.64786 7.40287
-0.671387 -2.99072 -2.75573 -0.952892
-15.3809 45.2881 -5.55455 3.8403
-22.2168 9.0332 -3.97198 -0.31364
-8.48389 4.69971 -9.85453 -2.10211
-4.02832 5.24902 -10.5872 -0.126893
2.92969 5.67627 -13.7331 -6.30393
13.4277 2.0752 -11.2719 0.790087
-5.06592 -1.83105 -9.30387 -0.263362
5.18799 52.002 -15.3325 1.90818
0.671387 13.9771 -23.4919 -11.8824
4.02832 5.67627 -10.0509 -2.94247
-11.1084 1.34277 -14.8057 2.55222
10.1929 7.8125 -12.6031 -5.35104
18.7988 5.79834 -4.85305 6.66306
21.2402 2.31934 -3.99353 9.74679
5.85938 -22.7661 -9.68933 -7.38372
3.41797 -23.8037 -10.3813 -1.86748
1.34277 -35.9497 -10.3813 -1.86748
-7.20215 -61.5845 -12.5552 -4.13239
-10.9253 -62.2559 -9.93354 -2.68151
9.58252 -65.6128 -14.3676 1.28808
5.37109 -66.04 -5.42766 2.00155
-10.1929 -43.5791 -8.68377 -3.04303
-1.70898 -27.71 -3.62003 -2.99036
6.28662 -50.1709 -8.90404 -1.95606
-1.64795 -60.1807 -12.5313 0.857124
10.1318 -61.0962 -10.2975 -4.58968
4.63867 -60.4248 -9.18416 2.05422
4.5166 -62.8662 -3.16753 -7.05811
-8.8501 -61.7676 -14.1234 1.50116
-6.89697 -66.7114 -7.54413 -0.768539
10.8032 -59.7534 -2.15957 -5.60483
7.20215 -68.1763 -5.44202 -1.4054
5.24902 -13.855 -9.30866 -2.229
5.00488 -6.40869 -12.062 -4.15873
0.12207 0.488281 -7.65187 -2.77488
15.8081 2.38037 -10.9487 2.29843
-9.82666 20.3857 -10.7883 5.83228
-2.01416 41.3818 -10.1203 -4.76446
-9.09424 6.04248 -12.1123 2.52349
0 6.71387 -9.21049 -4.17309
5.98145 1.2207 -6.73968 0.622492
-0.549316 -2.80762 -9.90481 0.976834
-4.82178 0.671387 -5.51385 -2.10211
8.97217 -3.23486 -13.7595 2.50433
-4.94385 2.19727 -9.36372 2.57856
-10.437 2.01416 -14.5232 -2.78206
6.5918 -48.8892 -11.8824 -4.73094
11.7798 -6.83594 -10.2879 1.22104
1.46484 -5.92041 -15.4689 0.507571
1.46484 -10.3149 -9.52174 1.39103
-19.5312 -10.7422 -11.9327 3.29442
4.27246 -9.15527 -6.35421 -2.12126
1.46484 -1.40381 -13.9103 -0.567426
7.99561 -7.62939 -8.588 2.20267
0.732422 -1.28174 -10.2687 -1.71425
13.1226 -1.64795 -3.51469 -2.00634
-7.32422 -3.96729 -12.3397 3.9241
-5.85938 -10.8032 -11.5568 2.03747
8.30078 1.58691 -0.593762 1.64721
-1.40381 -8.66699 -6.7708 2.08056
-4.21143 -1.64795 -17.99 1.34554
-3.35693 -22.4609 -19.4529 -0.0215478
3.90625 -43.9453 -10.2137 -4.9967
-2.68555 -16.2964 -7.50822 -3.28245
7.87354 -4.3335 -9.70849 3.84988
2.50244 -13.855 -11.5401 -2.67193
5.00488 -4.02832 -13.6398 -0.828394
-1.70898 -5.37109 -12.0165 0.567426
-5.98145 -6.10352 -11.1594 2.67432
16.5405 -6.04248 -14.0444 -0.371101
-22.7051 -30.6396 -14.0372 -1.14922
-9.46045 -45.105 -7.78834 -3.11964
-4.39453 -14.7095 -10.7069 -3.49553
-6.10352 -7.62939 -4.81713 -2.09014
9.70459 -8.23975 -3.82833 1.07021
25.6348 -6.10352 -3.56736 2.8084
12.207 -18.1885 -5.6575 -0.248997
-24.7192 -20.5078 -17.9876 -0.665588
15.0146 -18.2495 -13.9797 -0.881066
-14.7705 -32.1045 -10.9583 2.09732
-8.23975 -37.1094 -7.87692 -1.36709
-19.4092 -31.9824 -11.0756 -5.1619
13.0005 -35.0342 -12.6534 -3.45483
25.2075 -28.9307 -3.01191 -1.04387
-13.0005 -32.959 -6.04775 -2.4756
13.7329 -27.5879 -4.21858 4.9967
0.366211 -20.813 3.11246 0.957681
6.7749 -18.1274 -8.19535 0.577003
-20.5688 -15.8691 -11.4946 0.397437
-5.00488 -14.0991 -7.42203 1.38145
24.231 -4.69971 -5.78439 1.92494
24.6582 -4.82178 -1.4437 1.63045
11.7188 -4.69971 -10.5129 -3.47878
-3.41797 -5.85938 -10.1418 -2.31998
-18.7988 -2.62451 -11.1378 -3.11725
-31.6162 2.99072 -18.2031 -3.11007
1.58691 -9.0332 -1.62806 4.81474
40.8325 -29.7241 -0.0335188 1.73819
5.67627 -1.46484 -5.32949 1.8986
-9.39941 -1.46484 -12.1218 2.43011
-9.15527 -36.0718 -17.6812 -0.45011
0.305176 -58.2275 -8.48984 3.7158
-14.7705 -54.1992 -16.8743 -2.56898
2.62451 -55.3589 -10.8745 -1.96325
-8.36182 -54.6875 -10.635 -2.4756
5.18799 -30.8838 -8.65983 0.0837971
-4.3335 -22.9492 -11.6071 4.19704
1.64795 -7.32422 -4.82192 1.62806
-0.610352 1.83105 -2.58334 10.9654
-4.57764 -64.6362 -8.17859 -5.81791
8.8501 -70.5566 -5.14753 -2.70305
7.20215 -76.355 -13.8098 -1.44849
13.6108 -11.1694 -9.17458 1.2402
3.60107 -9.15527 -16.4338 -0.11971
4.5166 -2.86865 -9.9527 5.82509
-7.62939 71.5942 -8.88728 2.64799
0.244141 66.6504 -17.5902 11.7316
3.41797 8.60596 -9.34217 5.60722
-8.54492 3.23486 -15.2942 -0.208296
6.28662 5.92041 -5.68144 -6.70376
6.46973 19.7144 -6.94558 -11.1282
-4.57764 -0.976562 -12.9861 -0.605733
-7.14111 1.34277 -13.6493 0.885855
-7.50732 -6.95801 -9.39724 2.4349
2.01416 0.244141 -14.6142 -5.55455
5.79834 7.50732 -12.3493 -4.48913
19.2261 61.7676 -9.0022 -2.17633
5.61523 53.2227 -17.7003 1.63285
15.1367 35.2173 -0.201113 2.59771
14.2212 17.2119 -8.10916 -9.96706
0.793457 6.46973 -2.60968 8.55209
18.1885 9.82666 -12.4331 -5.8634
-8.36182 4.08936 -6.57927 2.70784
1.28174 49.5605 -8.99502 3.86903
9.0332 29.0527 -7.59441 -2.90417
-6.89697 8.8501 -8.60955 -3.4285
5.37109 4.15039 -11.224 0.833182
6.95801 -26.8555 -8.64067 -7.97748
-8.17871 -60.4248 -2.42293 -3.71101
-6.34766 -70.1904 -12.8233 -2.77249
6.95801 -70.0684 -15.5336 -3.19626
15.3198 -62.6831 -6.4835 -8.02058
7.87354 -67.5049 -10.2328 -0.895431
11.1084 -72.937 -4.18985 -1.15161
1.40381 -55.2979 -12.4906 -6.97192
10.437 -38.147 -11.2073 1.3623
1.28174 -22.8882 -2.42054 4.25928
8.72803 -5.98145 -11.6334 -6.97431
12.3291 -10.376 -5.30076 6.59363
-12.3291 -11.4136 -13.9295 -7.71412
-8.30078 -32.1045 -9.84496 -5.23133
6.34766 -31.4331 -6.03818 -3.76368
0.366211 -49.7437 -13.6877 -1.71904
-7.32422 -55.3589 -17.8967 -5.96635
-0.488281 -55.4199 -10.4339 -2.95444
2.68555 -48.645 -8.07564 -3.56497
8.42285 -36.377 -9.33978 1.1564
-15.0757 -7.26318 -10.9128 9.85932
8.72803 -0.671387 -17.3915 -0.97444
4.82178 0.427246 -12.4882 -1.33836
-7.50732 -5.37109 -14.3604 0.059855
11.5356 -3.11279 -2.96163 2.3966
-10.7422 -6.5918 -5.63595 3.39258
10.0708 -0.244141 -8.41322 -7.0198
-0.610352 -4.15039 -15.5982 -3.43807
-1.0376 -7.38525 -2.67432 7.65666
-12.5732 -8.11768 -16.2949 -3.77566
-1.77002 -9.46045 -9.9527 2.64799
5.61523 2.13623 -11.0684 -6.68222
-0.793457 -6.10352 -18.6748 -2.45406
1.52588 -1.58691 -11.2384 -6.53856
-2.80762 -9.27734 -17.1329 3.27766
2.13623 -2.99072 -8.05649 0.78051
11.5967 0.183105 -9.23922 -4.35745
-7.69043 -13.1226 -9.8282 0.514753
7.44629 -31.0669 -13.5895 -1.31921
10.6812 -40.4663 -7.50582 1.30723
11.7188 -37.0483 -9.88087 -0.308852
2.50244 -37.8418 -7.41245 2.3942
6.28662 -36.438 -5.83467 -4.82432
11.5967 -44.1895 -12.0261 -7.4723
-15.4419 -43.7622 -16.4889 3.99353
7.50732 -46.3867 -3.93128 3.03345
5.5542 -62.3779 -7.55371 -2.45645
-11.6577 -73.9746 -9.48343 -1.02232
13.2446 -65.4297 -9.63187 -1.33118
-12.8174 -75.6226 -8.837 -4.60884
25.4517 -75.9888 -7.55131 -0.294487
16.3574 -65.7959 -11.904 -8.26478
-3.05176 -78.186 -6.43801 3.15316
8.30078 -66.1621 -9.06205 -2.11887
21.7285 -13.916 -9.36133 -1.80762
6.10352 -9.58252 -18.2223 -1.00556
-5.49316 98.3887 -13.6589 -3.7182
4.39453 97.5342 -6.36858 -4.59926
0.183105 44.6777 0.921768 -9.67257
-7.62939 3.66211 -11.9973 1.71664
-10.6812 -10.1929 -5.98311 0.059855
11.0474 -53.2837 1.20428 -8.6287
-0.305176 -16.4185 -21.227 -3.66552
0.0610352 -4.21143 -12.2487 -5.07331
13.3057 -15.564 -0.861913 -2.89938
2.86865 -5.43213 -2.34153 1.53229
0.793457 -8.36182 -11.3485 3.73735
8.54492 -0.549316 -4.85305 4.70939
16.7847 -1.15967 -14.7363 5.92565
3.78418 -6.71387 -8.02776 -2.91374
6.28662 -2.50244 -6.58166 -1.86748
-3.60107 -0.793457 -9.00459 -2.53785
-2.56348 15.8691 -15.3804 3.8403
16.8457 29.8462 -15.4043 -2.8491
-10.437 18.4326 -15.4043 -2.8491
-3.479 8.05664 -8.04212 -2.29843
-1.52588 2.74658 -10.4698 -1.41018
