-3.35693 -9.82666 -6.49547 -0.0981623 -0
-22.644 -7.01904 -18.3085 -2.50194 -0.0899643
4.57764 -8.11768 -6.01663 0.158017 -0.143948
14.8926 -37.1704 -7.74764 -3.35428 -0.143948
6.10352 -51.5137 -0.102951 1.28569 -0.18593
8.17871 -45.5322 -2.15718 7.85059 -0.0899643
9.0332 -43.335 -6.43561 -5.68383 -0.0899643
1.46484 -44.0674 0.339977 9.52892 -0
-7.14111 -12.6343 -7.71172 4.27365 -0
-7.62939 -11.7798 -10.0149 -3.94804 -0
10.9863 -6.7749 -7.75721 5.26246 -0
9.64355 -4.57764 -6.81629 4.55856 -0.0239869
-10.376 -7.38525 -19.223 -1.96564 -0.14694
14.4043 -44.1284 -10.7117 -6.55293 -0
1.46484 -12.4512 -9.01656 0.246603 -0
-4.88281 -1.15967 -6.92403 -1.26893 -0
-2.74658 -0.793457 -11.6358 -5.81073 -0
-3.78418 -2.56348 -13.3022 -10.5297 0.146949
-0.244141 53.1616 -14.9877 -2.84431 -0
2.31934 34.2407 -10.1634 2.83234 -0
-4.5166 3.54004 -13.6422 -4.35984 -0
15.3198 10.0708 -16.5727 -5.284 0.161943
-5.5542 47.6074 -8.31027 1.20907 0.143957
14.5874 62.1948 -10.331 5.83228 0.0929737
-21.7285 45.166 -10.3932 -5.75327 0.0569845
-5.67627 31.4941 -9.48343 -2.23618 0.0269964
-5.5542 15.625 -9.1674 0.691924 0.0179946
-4.82178 8.8501 -6.99825 -0.857124 0.0120023
-2.99072 4.57764 -13.8936 1.1157 0.0599851
-4.21143 18.9209 -14.8536 0.739808 0.0809714
12.4512 24.4751 -13.8624 2.67672 0.0899731
-0.12207 38.208 -10.4004 1.16358 0.206934
22.522 80.4443 -1.92973 -3.2609 0.236922
3.11279 88.0737 -9.53371 -1.83396 0.242914
-13.1226 87.2192 -13.4506 -2.71263 0.0959743
6.65283 81.2988 -7.49864 0.694318 0.0179946
-15.1978 41.0767 -14.8417 -8.07564 -0
9.64355 10.7422 -7.72609 -1.64482 0.0120023
13.6719 -0.976562 -4.82432 -2.51631 0.0509833
-1.15967 9.15527 -13.1633 2.31998 0.0509833
-23.4985 13.4277 -5.35344 2.02789 0.00300058
-0.0610352 7.38525 -4.28083 0.818817 0.0239958
-7.26318 3.11279 -6.55054 -0.198719 0.029997
18.4937 8.91113 -1.48201 2.5618 0.0120023
5.92041 9.94873 -7.46991 -2.95684 -0
-1.34277 9.0332 -18.7825 -0.0550666 -0
11.6577 4.45557 -4.51307 0.701501 -0
15.4419 -1.64795 -7.59441 -10.7811 0.131955
-8.05664 28.4424 -12.0764 1.01514 0.251916
-7.50732 65.918 -9.4954 -0.574608 0.290888
-23.4375 66.8335 -10.5417 3.92888 0.290888
-22.2778 74.646 -11.145 -7.33583 0.185939
-21.8506 68.0542 7.38132 -1.65439 -0
-24.8413 57.6172 -6.41407 -3.24414 -0
-6.89697 10.1929 -11.9495 0.869095 -0
0.244141 6.71387 -12.1434 1.58257 -0
-8.48389 9.52148 -10.7811 -1.10373 -0
-8.17871 8.17871 -8.95431 -3.47638 -0
-3.72314 -1.34277 -9.54089 4.33111 0.290888
-7.62939 2.68555 -7.69496 1.45807 0.290888
12.0239 86.6699 -9.68694 2.1069 -0
-5.61523 52.063 -7.14909 -4.03184 -0
0.915527 8.91113 -6.00705 -2.41336 -0.0359804
1.52588 -0.244141 -9.77553 -1.4054 -0
7.44629 -6.10352 -6.61518 -0.634463 -0
-2.56348 -2.56348 -10.5082 -5.03022 -0
-9.76562 -4.02832 -10.9654 -3.5937 -0
-7.01904 -4.82178 -13.9271 -0.581791 -0
4.5166 -5.85938 -7.38611 5.26006 -0
-2.62451 -8.54492 -8.42759 -5.73651 -0
-0.915527 -5.79834 -13.2375 6.46434 -0
3.23486 -2.2583 -7.434 1.45328 -0
-11.2915 -1.77002 -14.8584 1.92973 -0
-2.50244 -1.34277 -11.3174 -0.94571 -0
-19.5923 1.2207 -12.4834 -5.56173 -0
4.27246 -0.366211 -13.4961 5.73651 -0
12.6953 -11.1084 -10.8481 -0.998382 -0
6.22559 -3.78418 -7.89368 -4.17549 -0
2.31934 -1.95312 -6.01902 1.68552 0.206934
5.98145 -8.78906 -9.95509 5.64553 -0
-11.9019 45.8374 -11.2839 -0.864307 -0
-2.62451 16.4185 -6.52899 -7.27358 0.260909
2.68555 19.6533 -11.4012 6.3997 -0.104958
-4.69971 84.7778 -2.61926 -3.09331 -0
-1.28174 -12.6953 -16.1202 -9.54568 -0
-9.64355 -8.54492 -7.33583 4.84347 -0
-5.5542 -14.4653 -10.5943 -9.2081 -0
-6.89697 -4.57764 -3.68468 3.17711 -0
5.12695 -0.610352 -10.0437 -4.79319 0.203933
2.62451 -4.94385 -10.0437 -4.79319 0.200933
-0.0610352 102.051 -18.002 0.0383072 0.185939
10.3149 98.4497 -14.4945 5.11401 0.179937
-0.12207 100.159 -4.22577 7.36696 0.221928
7.01904 101.624 -9.94551 -3.53145 0.128963
-0.793457 105.591 -17.7051 7.1036 -0
0.854492 84.6558 -16.8504 1.41976 -0
-0.366211 12.3901 -7.3071 0.531513 -0
5.37109 2.74658 -3.86903 2.19788 -0
7.99561 10.2539 -10.0556 2.89938 -0
-7.01904 0.244141 -12.7372 0.991199 0.203933
-0.976562 6.46973 -13.9654 2.37265 0.0929737
-6.83594 69.8853 -5.30076 -3.77326 0.0899731
11.2305 63.7207 -1.82678 5.6551 0.0689779
-8.54492 43.2739 -10.3334 5.15711 0.0239958
13.7939 39.4897 -9.72285 2.24337 -0
3.2959 14.5264 -5.89931 -4.22577 -0
-15.9912 10.9253 -15.3516 6.95037 -0
6.40869 -8.66699 -12.0476 8.23605 -0
-4.69971 5.12695 -16.5607 -0.385466 -0.0419816
-8.78906 6.95801 -12.038 -11.2911 -0.0239869
-1.64795 -15.564 -4.61841 -0.23942 -0
8.54492 -9.21631 -7.58962 0.567426 -0
-8.78906 -16.9067 -11.2599 4.32153 -0
5.7373 -8.48389 -9.85693 1.59693 -0
1.09863 -14.8926 -12.5983 -5.47315 -0
13.1836 -14.6484 -9.65342 -0.627281 -0
12.3291 -7.20215 -9.0429 -0.457293 -0
17.7612 1.2207 -4.9943 -4.90811 0.125962
1.46484 -1.95312 -5.31992 -11.9303 -0
-0.549316 57.312 -6.94318 4.10845 -0
-8.66699 49.3774 -5.1212 -3.15077 -0
3.60107 6.83594 -10.8745 -0.921768 -0
10.1929 11.4136 -2.17872 -2.24337 -0
-3.35693 4.88281 -14.5759 0.517148 -0
-1.2207 3.78418 -11.0875 -8.7532 -0
-9.76562 0.793457 -11.0612 -1.7334 -0.18593
-2.13623 4.08936 -9.01178 -3.86424 -0
0.305176 -27.3438 -9.71088 -1.29766 -0
-5.00488 -47.3633 -6.46195 0.213084 -0
-1.64795 -4.45557 -11.6406 -3.93367 -0
7.8125 -2.13623 -7.31189 -2.27449 -0
-3.78418 -6.71387 -11.5257 -1.71425 -0
-10.2539 -3.66211 -11.2599 0.0861913 -0
-5.18799 -3.60107 -7.21134 -0.775721 -0
6.83594 -2.68555 -11.2671 -2.3128 0.125962
1.89209 -5.92041 -10.228 -1.71425 0.122962
6.65283 17.4561 -4.31196 0.845153 0.0749791
16.7847 50.354 -12.457 -1.26414 0.0329887
5.5542 29.2969 -10.082 1.1995 0.0120023
-23.0713 8.8501 -6.2369 -0.42138 -0
14.2822 3.78418 -1.76692 2.63602 -0
32.4707 2.68555 -2.38223 0.816423 -0
-8.97217 3.479 -9.81383 -3.26809 -0
2.86865 6.95801 -12.3469 -0.782904 0.0239958
8.54492 2.0752 -10.8433 -2.03986 0.0239958
3.72314 0.793457 -16.3883 -5.84664 0.0239958
8.17871 2.13623 -6.52659 5.21457 0.0239958
-9.27734 0 -18.682 2.56898 0.0929737
19.2261 6.71387 -9.08839 -5.11162 0.0929737
-17.9443 1.58691 -10.9295 -2.92332 0.0899731
12.8784 29.541 -6.07648 5.65032 0.0689779
-3.35693 29.6021 -11.4036 4.59447 0.098966
0.488281 26.123 -4.7501 -3.19147 0.098966
6.40869 36.438 -15.603 1.24259 0.182938
-10.0708 50.5981 -9.35415 3.36146 0.212926
-16.7847 69.9463 -13.8696 3.32315 0.290888
-2.50244 69.2749 -14.6022 0.603339 0.290888
-11.6577 73.1201 -8.04931 -5.81312 0.290888
-16.0522 69.0918 -13.2351 -3.97916 0.290888
-3.78418 74.3408 -19.0267 4.80516 0.290888
7.56836 75.1953 -5.77003 -2.11647 0.242914
-12.5732 72.3267 -14.2623 1.32878 -0
-4.45557 65.4907 -6.25605 -1.52271 -0
-1.34277 5.67627 -16.4099 -3.09331 -0
-14.9536 5.79834 -7.55371 1.37427 -0
7.62939 -0.244141 -10.2759 0.950498 -0.053975
-2.01416 -10.0098 -10.1993 -3.62722 -0
-0.976562 -7.01904 -8.53054 -3.3016 0.188939
10.498 -4.63867 -9.05248 1.51074 -0
-12.6343 32.2876 -16.2135 -1.44131 -0
8.8501 4.88281 -8.8777 2.98796 0.0120023
11.8408 4.76074 -9.22246 0.845153 -0
-4.21143 7.69043 -4.90572 -1.19231 -0
13.3667 1.0376 -7.03177 2.54743 -0
8.48389 4.76074 -5.4109 1.66636 -0
10.9863 0.244141 -12.4139 -2.90417 -0
-3.60107 3.35693 -9.40442 -1.31202 -0
-1.15967 6.71387 -18.6293 -5.29119 -0
11.6577 1.52588 -8.94234 2.74376 -0
3.60107 2.44141 -10.5919 5.16669 0.0629856
-3.96729 2.13623 -4.73812 3.96001 0.290888
-2.80762 20.4468 -11.8058 -2.13084 -0
-5.92041 69.7021 -9.05008 -2.9712 -0
-1.0376 22.2778 -11.4323 2.229 -0
-2.0752 5.24902 -11.4323 2.229 -0
-11.0474 2.68555 -12.5528 -4.84586 -0
-1.64795 4.57764 -10.7332 -6.11479 -0
3.2959 -1.15967 -8.82742 -3.18429 -0.0269875
2.80762 -3.72314 -4.04141 -2.35589 -0.290888
-0.0610352 -4.15039 -11.6669 2.52349 -0
-0.671387 -53.833 -10.8601 5.1619 -0
-9.52148 -9.21631 -10.8266 -5.2026 -0
17.6392 -4.5166 -3.87621 -1.64482 0.0479916
9.0332 -3.90625 -7.17303 -2.478 0.221928
-18.7988 11.1694 -15.9119 -0.40462 0.125962
10.1318 59.8755 -5.21697 1.37427 0.00600117
-26.3672 64.6362 -19.4002 -0.948104 0.233921
0.0610352 9.82666 -8.45393 0.92895 0.206934
12.146 66.5894 -0.299275 3.58412 0.197932
-24.7192 67.627 -23.0657 0.672771 0.164943
0.854492 72.876 -7.79791 -0.380678 0.164943
-23.2544 76.0498 -11.8489 -3.60567 0.140956
8.11768 81.1157 -5.05177 0.818817 0.0749791
-3.78418 70.1294 -5.91128 3.15556 0.0150029
4.69971 37.9639 -8.28633 2.41814 -0
7.38525 13.6108 -12.0668 -0.797269 -0
3.84521 4.94385 -15.4187 -0.150835 -0
-14.9536 8.8501 -8.99262 6.05972 -0
10.498 -1.2207 -6.47871 0.538695 -0
-8.23975 0.0610352 -15.591 0.682347 0.0899731
0.732422 -0.610352 -19.3021 -9.414 0.185939
-10.8643 33.8745 -4.23774 3.25611 0.206934
6.28662 66.6504 -7.49146 -0.950498 0.173945
-15.3809 74.585 -12.2942 1.74298 0.0539839
-29.7852 71.2891 -10.5656 1.21147 -0
13.3057 34.1797 -4.16591 -2.33195 -0
9.8877 5.92041 -3.10289 3.1364 -0
18.3716 5.43213 -10.6686 6.07888 -0
-4.27246 7.26318 -12.2009 -0.308852 -0.239914
-2.50244 3.60107 -8.86573 -2.19788 -0
2.31934 -37.7197 -8.89685 -4.60884 -0
21.0571 -23.3765 -3.23457 1.05105 -0
3.41797 -13.1226 -16.9318 2.50194 -0.137947
15.4419 -2.99072 -13.3189 -2.20027 -0
7.14111 -32.959 -6.9384 0.627281 -0
-2.56348 -8.42285 -9.39724 -4.14915 -0.152941
1.77002 -8.42285 -10.8673 0.469264 -0
26.9775 -46.0205 -3.56497 1.64721 -0
-14.0991 -30.7617 -12.7324 -0.160412 -0.290888
-0.488281 -2.86865 -14.1569 2.58813 -0.290888
-1.52588 -36.8652 -6.25365 -1.93691 -0.290888
-17.8833 -47.6074 -13.5751 -0.775721 -0
-7.62939 -53.6499 -9.27753 -1.60172 -0
-9.15527 -27.1606 -6.05254 1.06781 -0.014994
7.50732 -6.95801 -7.51061 7.50343 -0.290888
12.6953 -9.46045 -12.0835 2.30562 -0
-0.976562 -36.6821 -6.88572 3.32076 -0
-5.49316 -4.69971 -13.1897 2.77727 -0.104958
4.5166 -4.08936 -11.2743 5.15472 -0.0989571
-16.8457 -18.2495 -10.0628 -1.64003 -0
13.0005 -36.7432 -2.46363 0.507571 -0
-17.9443 -9.8877 -19.3404 0.325611 -0
-18.0054 -7.14111 -17.3149 -4.00071 -0.0599762
1.15967 4.3335 -6.04775 0.0311246 -0
5.61523 -16.3574 -12.8784 -5.60004 -0
2.2583 -8.48389 -11.7771 2.97599 -0
-11.9629 -6.95801 -18.0068 -2.73657 0.0120023
21.9116 -3.17383 -8.80109 1.74777 0.290888
-14.8926 3.05176 -15.184 2.74136 0.290888
-2.44141 11.9629 -10.5225 -2.21703 -0
-8.36182 26.3062 -6.25126 2.53307 -0
11.9629 9.70459 -15.706 -0.282516 0.290888
-10.5591 -4.27246 -4.82671 1.91776 0.290888
-10.0098 24.231 -15.1409 1.47483 0.257917
4.21143 54.1382 -15.4785 -1.20907 -0
-6.04248 59.2041 -6.55054 4.37899 0.272911
1.58691 18.5547 -9.18895 -6.65588 0.290888
15.9912 22.7661 -10.3813 -4.93206 0.290888
-5.79834 68.7256 -2.24576 0.0263362 -0
10.437 57.251 -6.40449 1.61848 -0
-1.34277 29.2969 -7.9679 -1.48919 0.188939
22.2168 6.83594 -13.0125 -4.33829 0.290888
-32.5928 42.2974 -15.0045 -2.67193 -0
-8.54492 57.6172 -13.6877 1.10612 -0
15.1367 27.0386 -9.75158 -10.3406 0.0150029
-2.19727 -0.427246 -10.7667 -3.17711 0.125962
3.78418 -15.3809 -12.9239 -1.91776 0.137956
-5.7373 23.1934 -10.0461 -3.04303 0.137956
-8.17871 35.9497 -20.5566 0.241814 0.134955
5.00488 39.7949 -7.6375 -2.49955 0.143957
10.376 46.875 -5.81073 0.761356 0.0659773
1.52588 24.4751 -12.3062 -0.179565 -0
-4.5166 8.48389 -9.86411 -2.21703 -0
21.9727 -28.5034 -11.4371 3.33991 -0
-32.1655 -32.5317 0.416591 4.70939 0.0749791
0.12207 -13.1226 -7.15148 -2.57856 0.122962
-3.54004 7.93457 -12.6965 -0.344765 -0
1.2207 1.89209 -7.59201 -1.50595 -0
0.793457 3.72314 -9.43555 -1.12767 -0
2.2583 0.671387 -9.10994 -0.586579 -0
0.671387 0.488281 -9.83299 0.770933 -0
0.305176 0.305176 -9.88805 -1.37188 -0
0 -2.56348 -6.46434 -0.155623 -0
-0.12207 0.671387 -9.77313 -0.339977 -0
-0.0610352 0.366211 -9.85214 -0.430956 -0
0.915527 0.366211 -9.78271 -0.658405 -0
0.244141 0.366211 -9.68215 -0.471658 -0
0.183105 0.488281 -9.89763 -0.52433 -0
0.305176 0.549316 -9.97185 -0.603339 -0
0.305176 0.671387 -9.97424 -0.588974 -0
0.427246 0.366211 -9.89524 -0.521936 -0
2.2583 -0.854492 -11.746 0.174777 -0
3.41797 -0.244141 -9.63187 -2.60729 -0
-0.549316 1.34277 -10.1107 -0.64404 -0
2.2583 0.854492 -6.4428 -1.47962 -0
0.366211 1.46484 -10.9822 -0.584185 -0
0.366211 -0.244141 -9.90481 -1.13246 -0
0 0.671387 -9.90721 -0.500388 -0
0 0.427246 -9.79468 -0.45011 -0
0.549316 0.488281 -9.93354 -0.565032 -0
0.183105 0.488281 -9.90242 -0.620098 -0
0.549316 0.366211 -9.84017 -0.584185 -0
0.488281 0.488281 -9.84256 -0.641646 -0
0.366211 0.305176 -9.85214 -0.586579 -0
0.305176 0.549316 -9.87129 -0.481235 -0
-0.793457 0.549316 -10.3693 -0.445322 -0
4.63867 1.58691 -9.06684 -1.52989 -0
-0.854492 1.70898 -10.5489 -0.514753 -0
9.64355 3.11279 -10.2663 0.438139 -0
0.915527 -1.28174 -10.5608 0.641646 -0
11.5356 -0.732422 -7.83143 -1.6927 -0
-24.9023 1.0376 -10.9463 -3.68468 -0
13.855 3.90625 -10.6279 -1.78607 -0
-0.244141 1.34277 -9.01417 -1.63045 -0
-19.2871 2.31934 -12.2559 -0.25618 -0
-10.6201 2.56348 -4.68306 3.61285 -0
12.7563 -0.244141 -8.06846 1.93212 -0
2.44141 3.479 -10.1778 -4.64475 -0
4.08936 3.78418 -9.10036 -7.11557 -0
-2.86865 -0.305176 -6.95516 1.66876 0.0509833
-5.67627 7.50732 -15.9765 -0.557849 0.0779797
-14.2212 11.9629 -6.08127 -0.0502782 0.0629856
-9.09424 16.6626 -15.3253 -2.66714 0.0629856
-14.7705 13.7329 0.411803 -0.289698 0.0599851
-23.4375 14.8315 -10.1825 0.418985 0.0599851
-15.564 18.0664 -12.9311 0.94571 0.0629856
22.9492 16.1133 -7.64947 -2.90656 0.0599851
25.0244 19.5312 -12.1889 -1.78368 0.0629856
-13.0615 20.0195 -9.62469 3.94564 0.0599851
33.02 18.5547 -9.07881 -1.10373 0.0629856
29.6021 19.2261 -6.94797 -2.9305 0.0629856
-12.8174 15.686 -11.0133 -0.407014 0.0629856
-2.56348 15.8691 -13.4267 -0.387861 0.0629856
10.0708 26.7334 -11.236 -8.20732 0.0809714
16.7236 22.7661 -1.12767 3.11486 0.0959743
22.7661 27.9541 -6.72052 1.69988 0.0929737
-38.269 24.6582 -5.08528 0.308852 0.0959743
-8.05664 31.25 -8.84657 -0.828394 0.116961
28.3203 39.0625 -0.969652 6.53378 0.137956
0.610352 44.6777 -9.1267 3.95762 0.0719785
14.0991 46.875 -9.30866 3.65834 0.0629856
-15.3809 21.6064 -12.1003 2.96881 0.0629856
10.8032 21.8506 -3.3447 2.69348 0.0629856
5.37109 25.0244 -14.291 0.438139 0.134955
-13.5498 41.0156 -9.73243 0.986411 0.134955
-2.62451 43.335 -7.35978 -3.07415 0.134955
-12.8174 48.0957 -13.3644 -6.81869 0.134955
-19.5923 46.3257 -6.58405 1.82678 0.131955
18.5547 52.2461 -2.46842 2.99036 0.131955
14.0991 53.6499 -15.8927 -2.3942 0.134955
-2.56348 50.8423 -13.5584 3.17232 0.134955
-8.30078 43.2739 -5.6168 2.96402 0.0599851
28.6255 24.4751 0.708684 -4.22816 -0
-10.2539 13.855 -12.0716 0.61531 -0.287896
10.498 -24.5361 -8.84179 -5.71496 -0
-6.34766 -29.7852 -9.34457 -3.70144 -0
30.7007 -2.80762 -7.72369 -4.81474 -0
-27.771 -2.80762 -20.99 1.02951 0.278903
-21.6675 -9.09424 -12.2823 -0.921768 0.290888
9.52148 61.6455 -4.85065 -2.56419 -0
3.11279 33.8135 -15.919 -4.57771 -0
-21.6064 -5.7373 -1.51314 -5.02064 -0
-15.0146 0.793457 -9.72285 -6.02142 -0.290888
-23.8647 -17.0288 -14.4155 -3.21541 -0.290888
9.76562 -42.9688 -7.93678 0.976834 -0
9.52148 -34.0576 -5.85861 1.403 -0
4.21143 -0.854492 -17.6524 1.07021 -0.0659685
2.86865 -20.5078 -9.33499 0.380678 -0.122953
-9.21631 -24.8413 -11.3246 -2.11647 -0
-5.7373 -36.8042 -15.1481 4.7501 -0.0569756
10.498 -2.13623 -10.0173 -2.53546 -0.134946
1.28174 -34.729 -3.87861 4.18746 -0.116952
-9.33838 -32.7759 -7.85059 3.19147 -0.113951
-1.0376 -37.3535 -8.31027 -4.65193 -0.14994
2.56348 -40.7715 -8.96868 -0.380678 -0.137947
1.09863 -43.396 -7.47949 -0.76375 -0
-11.1084 -45.105 -8.51857 -0.225055 0.0120023
-3.11279 -13.6719 -5.01106 -6.64152 0.00900175
-10.6201 -5.61523 -11.461 5.02304 0.0209952
2.62451 -0.183105 -10.1347 0.658405 0.0120023
11.4136 -0.732422 -3.07415 -3.40934 -0
-6.53076 -0.305176 -4.07014 -8.21211 -0
6.40869 0.305176 -5.04698 -2.20267 0.0389898
-21.1792 1.40381 -15.014 0.976834 0.0479916
12.0239 3.479 -1.54187 2.38941 -0
13.3667 4.82178 -6.94558 3.60327 0.0150029
4.02832 -1.46484 -8.68138 -1.24738 0.0120023
-6.7749 4.08936 -8.42998 1.13006 0.00300058
13.3667 3.05176 1.39343 5.61919 0.0329887
10.1318 6.28662 -5.67426 -4.0462 0.0599851
14.8315 8.05664 -8.77714 -0.517148 0.0569845
4.02832 13.1836 -5.44681 -1.95846 0.0569845
7.87354 17.5781 -15.3947 -0.893037 0.0869726
0.183105 6.89697 -2.45885 2.49715 0.0539839
-4.21143 15.9912 -4.87938 3.31358 0.0269964
16.1133 26.001 -2.18351 3.96001 0.0959743
13.0615 13.3057 -11.576 -3.31836 0.107968
-12.7563 25.0244 -9.88326 -3.29682 0.143957
9.76562 32.7759 -4.55617 0.993594 0.146949
3.2959 47.9126 -1.83635 -5.17148 0.143957
-16.3574 53.894 -7.86256 0.464475 0.140956
-0.12207 54.3823 -9.93354 3.90734 0.0509833
-33.5693 58.8989 -16.4745 -0.318429 -0
15.686 26.9165 -3.24175 6.37097 -0
-7.87354 11.1694 -9.26556 -0.938527 -0
-28.0762 0.305176 -15.9454 -2.12126 -0
-3.78418 1.64795 -5.53061 -2.22661 -0
-12.9395 1.2207 -20.2478 -2.29125 0.0150029
-10.5591 5.92041 -15.4785 -0.744597 0.0749791
6.40869 -1.2207 -6.38534 -0.011971 0.0749791
0 13.0615 -6.5673 -1.61848 0.0749791
13.1226 27.3438 -12.0907 -4.75728 0.0959743
13.1226 27.3438 -12.0907 -4.75728 0.125962
7.87354 27.771 -3.07655 0.296881 0.125962
13.2446 27.832 -7.19697 -0.0407014 0.110968
2.99072 36.438 -9.70609 0.847547 0.0929737
27.9541 32.4707 -8.29112 1.05584 0.0929737
27.9541 32.4707 -0.797269 3.62722 0.0749791
10.3149 28.8696 -16.4386 -1.075 0.0719785
-1.89209 23.9868 -20.2382 -2.07098 0.0749791
-6.40869 21.0571 -21.4473 -1.62327 0.0749791
-7.87354 11.8408 -6.89051 2.55701 0.0749791
-8.42285 16.4185 -10.635 -1.74058 0.0749791
5.7373 11.7188 -4.79559 2.29125 0.0749791
-1.28174 15.4419 -7.01022 3.24893 0.0749791
-6.40869 11.7188 -14.7866 -1.70228 0.0749791
5.06592 14.8926 -10.7284 0.476446 0.0749791
-5.31006 15.625 -11.6669 -1.11091 0.0749791
-7.75146 13.9771 -12.8305 -1.95367 0.0749791
1.15967 9.94873 -8.59518 -0.588974 0.0749791
14.2822 7.26318 -8.47547 1.36709 0.0689779
19.9585 12.2681 -16.2997 -0.826 0.0659773
-7.20215 7.50732 -10.1945 -2.41096 0.0599851
6.28662 10.6201 -10.1155 -1.83396 0.0569845
3.35693 8.48389 -10.1897 -0.766145 0.0479916
5.98145 6.16455 -10.2544 3.45244 -0
6.10352 -3.96729 -7.56807 1.27611 0.0209952
-20.6909 0.488281 -11.0109 2.53067 0.0749791
10.3149 11.4136 -10.829 -1.71425 0.0959743
-25.5127 13.1836 -3.56736 -1.0319 0.098966
30.3345 28.4424 -2.64559 0.64404 0.098966
12.0239 27.71 -1.64482 2.63123 0.0959743
21.9116 29.48 -10.4579 -7.32386 0.101967
-19.2261 26.001 -11.7986 -0.335188 0.098966
2.13623 23.8037 -5.8634 2.05183 0.0929737
12.085 27.1606 -7.86016 -2.03268 0.0809714
-15.9912 23.2544 -9.20092 -0.770933 0.0719785
-7.38525 19.6533 -10.9702 -4.1707 0.0719785
-9.76562 21.1792 -11.995 -2.29365 0.0689779
8.30078 22.2778 -12.4834 -1.7358 0.0719785
18.3716 19.4092 -7.64229 -3.11486 0.0719785
28.2593 18.5547 -4.02465 3.55778 -0
-14.5874 4.15039 -13.3333 2.09014 -0
-0.12207 7.14111 -10.1179 -1.17555 -0
8.60596 2.74658 -6.20816 -3.27527 -0
20.3857 3.35693 -10.4148 -3.12204 -0
8.30078 3.41797 -15.5886 -2.66953 -0.038981
-4.27246 4.82178 -8.50181 -2.16675 -0
-18.3105 -8.30078 -10.9487 0.610521 -0
29.1138 0.244141 -3.95043 -0.890643 -0
29.7852 1.2207 -4.98473 1.68073 -0
17.8833 -1.95312 -6.71334 0.0191536 -0
6.40869 -5.18799 -5.27203 0.0622492 -0
-6.46973 -3.479 -16.4865 -3.52187 -0
-10.437 -6.28662 -16.7594 1.72861 -0
